id,name,desc,str1,str2,str3,str4,str5,str6,str7,str8,str9,str10,str11,str12,str13,str14,str15,str16
100261053,Unchained Syncretism,"เอฟเฟกต์ของมอนสเตอร์ใบนี้สามารถใช้ได้อย่างละ 1 ครั้งต่อเทิร์น
①: เลือกมอนสเตอร์แบบหงายหน้า 2 ใบในสนามของคุณ หรือในสนามของคู่ต่อสู้, โดยต้องมี 'Unchained God' Link Monster อยู่บนสนามของคุณ
ทำการ Link Summon มอนสเตอร์ Link เผ่าปีศาจ 1 ใบ โดยใช้มอนสเตอร์ 2 ใบนั้นเป็นวัตถุดิบ
②: เมื่อการ์ดใบนี้ที่ถูกวางคว่ำหน้าอยู่ถูกทำลายด้วยเอฟเฟกต์ สามารถใช้งานได้
อัญเชิญพิเศษมอนสเตอร์ 'Unchained' 1 ใบจากเด็ค",ลิงค์เรียก,เรียกพิเศษ,,,,,,,,,,,,,,
100263001,Dark Tyranno,"เอฟเฟกต์ของมอนสเตอร์ใบนี้สามารถใช้ได้อย่างละ 1 ครั้งต่อเทิร์น
①: ในช่วง Main Phase ของคุณ ในเทิร์นที่เอฟเฟกต์ของการ์ดเวทมนตร์ถูกใช้งาน สามารถใช้งานได้
อัญเชิญพิเศษการ์ดใบนี้จากบนมือ
②: ตราบใดที่มอนสเตอร์ทั้งหมดในสนามของคู่ต่อสู้ยังอยู่ใน Defense Position
การ์ดใบนี้สามารถโจมตีโดยตรงได้
③: เมื่อการ์ดใบนี้ถูกส่งลงสุสาน สามารถใช้งานได้
เพิ่มมอนสเตอร์เผ่าไดโนเสาร์เลเวล 8 หรือสูงกว่า 1 ใบ จากเด็คขึ้นมือ
หากมีมอนสเตอร์อยู่บนสนามของคู่ต่อสู้ คุณสามารถอัญเชิญพิเศษมอนสเตอร์ใบนั้นที่เพิ่มขึ้นมือได้อีก",เรียกพิเศษ,เพิ่มเข้ามือ,เรียกพิเศษ?,,,,,,,,,,,,,
100263002,Arcana Force XII - The Hangman,"เอฟเฟกต์ของมอนสเตอร์ใบนี้สามารถใช้ได้เพียง 1 ครั้งต่อเทิร์น
①: เมื่อเอฟเฟกต์ของการ์ดถูกใช้งาน
คุณสามารถเปิดเผยการ์ดใบนี้จากบนมือของคุณให้คู่ต่อสู้ดู
อัญเชิญพิเศษมอนสเตอร์ 'Arcana Force' 1 ใบจากบนมือในรูปแบบป้องกัน
②: เมื่อการ์ดใบนี้ถูกอัญเชิญปกติ, อัญเชิญกลับ หรืออัญเชิญพิเศษ สามารถใช้งานได้
ทำการทอยเหรียญ 1 ครั้ง และใช้เอฟเฟกต์ตามผลลัพธ์ (หงายหน้า/คว่ำหน้า)
●หงายหน้า: ทำลายมอนสเตอร์ 1 ใบในสนามของคุณ และได้รับความเสียหายเท่ากับค่าพลังโจมตีเดิมของมอนสเตอร์ใบนั้น
●คว่ำหน้า: ทำลายมอนสเตอร์ 1 ใบในสนามของคู่ต่อสู้ และสร้างความเสียหายแก่คู่ต่อสู้เท่ากับค่าพลังโจมตีเดิมของมอนสเตอร์ใบนั้น",เรียกพิเศษ,เอฟเฟกต์โยนเหรียญ,,,,,,,,,,,,,,
100263003,"Candelato, the Beast of Light","เอฟเฟกต์ของมอนสเตอร์ใบนี้สามารถใช้ได้อย่างละ 1 ครั้งต่อเทิร์น
①: เมื่อการ์ดใบนี้อยู่บนมือของคุณ
ทิ้งการ์ดอื่น 2 ใบจากบนมือของคุณ และอัญเชิญพิเศษการ์ดใบนี้
หลังจากนั้น คุณสามารถเพิ่มการ์ด 1 ใบที่มีเอฟเฟกต์การทอยเหรียญ จากเด็คขึ้นมือ
②: พลังโจมตี/พลังป้องกันของการ์ดใบนี้จะเพิ่มขึ้นเท่ากับจำนวนการ์ดบนมือของคุณ x 1000
③: เมื่อเอฟเฟกต์ของการ์ดเวทมนตร์, กับดัก, หรือมอนสเตอร์ที่มีเอฟเฟกต์เพิ่มการ์ดจากเด็คขึ้นมือถูกใช้งาน สามารถใช้งานได้
ทำให้เอฟเฟกต์นั้นเป็นโมฆะ",เรียกพิเศษ,ยกเลิก,เพิ่มเข้ามือ?,,,,,,,,,,,,,
100263004,Plasma Warrior Eitom,"ชื่อของการ์ดใบนี้จะถือว่าเป็น 'Magnet Warrior' ด้วย
การ์ดใบนี้ไม่สามารถอัญเชิญปกติได้
Plasma Warrior Eitom สามารถอัญเชิญพิเศษจากบนมือ หรือจากสุสานได้ 1 ครั้งต่อเทิร์น โดยการสังเวยมอนสเตอร์เลเวล 7 หรือสูงกว่า 1 ใบในสนามของคุณ
①: 1 ครั้งต่อเทิร์น สามารถใช้งานได้
ส่งมอนสเตอร์ 'Magnet Warrior' 1 ใบ (ยกเว้น Plasma Warrior Eitom) จากเด็คลงสุสาน
ในเทิร์นนี้ พลังโจมตีเดิมของการ์ดใบนี้จะกลายเป็น 1500 และสามารถโจมตีโดยตรงได้",,โจมตีตรงๆ,,,,,,,,,,,,,,
100263005,White Knight Lord,"เอฟเฟกต์① ของการ์ดใบนี้สามารถใช้งานได้เทิร์นละครั้งเท่านั้น。
①：นำมอนสเตอร์ 3 ตัวจากสุสานของคุณออกนอกเกม (banish) เพื่อใช้งาน การ์ดใบนี้จะถูกอัญเชิญพิเศษจากบนมือ หลังจากนั้น, คุณสามารถเลือกใช้เอฟเฟกต์ 1 อย่างต่อไปนี้。
● นำมอนสเตอร์ 「White Night」 1 ตัวจากบนมือ หรือ จากเด็ค อัญเชิญพิเศษ。
● นำการ์ด 「White Robe」 1 ใบจากเด็ค กลับขึ้นมือ。
②：เมื่อการ์ดใบนี้ประกาศโจมตีมอนสเตอร์ของฝ่ายตรงข้าม ใช้งาน พลังโจมตีของมอนสเตอร์ฝ่ายตรงข้ามตัวนั้นจะกลายเป็น 0。
③：เมื่อการ์ดใบนี้ถูกทำลายโดยฝ่ายตรงข้าม ใช้งาน สร้างความเสียหาย 1000 ให้แก่ฝ่ายตรงข้าม。",เรียกพิเศษ,พลังโจมตีเป็น 0,ให้ดาเมจ,ไม่ทำเอฟเฟกต์,เรียกพิเศษ,เพิ่มเข้ามือ,,,,,,,,,,
100263006,Invincible Demise Lord,"เอฟเฟกต์① และ ② ของการ์ดใบนี้สามารถใช้งานได้เทิร์นละครั้ง。
①：หากมีมอนสเตอร์ถูกทำลายจากการต่อสู้ในเทิร์นนี้, สามารถใช้งานได้ในช่วง End Phase การ์ดใบนี้จะถูกอัญเชิญพิเศษจากบนมือ หรือ จากสุสาน หากในเทิร์นนี้ 「Invincible Demise Lord」 ถูกทำลายจากการต่อสู้, การ์ดใบนี้ที่ถูกอัญเชิญพิเศษด้วยเอฟเฟกต์นี้ จะมีพลังโจมตีเริ่มต้น 3000, และจะไม่ถูกทำลายด้วยเอฟเฟกต์。
②：สามารถใช้งานได้ในช่วง Main Phase ของคุณ นำการ์ดจำนวนเท่ากับจำนวนการ์ดบนสนามฝ่ายตรงข้าม +1 ใบ ที่ประกอบด้วยการ์ด ""One Hit Kill! Iai Draw"" จากเด็คของคุณให้ฝ่ายตรงข้ามดู, จากนั้นวางเรียงไว้บนสุดของเด็คตามลำดับที่คุณต้องการ。",เรียกพิเศษ,วางบนเด็ค,เลือกการ์ดวางบนเด็ค,,,,,,,,,,,,,
100263007,Elemental HERO Clay Guardian,"มอนสเตอร์ 「Elemental HERO」 + มอนสเตอร์เผ่า Warrior
เอฟเฟกต์① ของมอนสเตอร์ใบนี้ใช้ได้เทิร์นละครั้งเท่านั้น
①: สามารถใช้งานได้เมื่อการ์ดใบนี้ถูกอัญเชิญพิเศษ อัญเชิญพิเศษมอนสเตอร์ 「Elemental HERO」 1 ใบจากเด็ค หากมี การ์ดบนสนามของฝ่ายตรงข้าม คุณสามารถสร้างความเสียหายแก่ฝ่ายตรงข้ามเพิ่มอีกเท่ากับจำนวนการ์ดนั้น x 400 ในเทิร์นนี้ คุณไม่สามารถอัญเชิญพิเศษจาก Extra Deck ได้ ยกเว้นมอนสเตอร์ 「HERO」
②: ตราบใดที่การ์ดใบนี้ยังคงอยู่ในโซน Monster มอนสเตอร์ 「Elemental HERO」 อื่นๆ บนสนามของคุณจะไม่ถูกทำลายจากการต่อสู้ หรือ เอฟเฟกต์",เรียกพิเศษ,Inflict damage?,,,,,,,,,,,,,,
100263008,Doll Hammer,"เอฟเฟกต์① และ ② ของมอนสเตอร์ใบนี้ แต่ละอย่างใช้ได้เทิร์นละครั้ง
①: สามารถใช้งานได้โดยเล็งเป้าไปที่มอนสเตอร์ 1 ใบในสนามของคุณ ทำลายมอนสเตอร์ใบนั้น และจั่วการ์ด 2 ใบ หลังจากนั้น คุณสามารถเปลี่ยนรูปแบบการต่อสู้ของมอนสเตอร์ 1 ใบในสนามของฝ่ายตรงข้ามได้
②: เมื่อการ์ดใบนี้อยู่ในสุสาน และมีการอัญเชิญพิเศษมอนสเตอร์จากสุสานของคุณ นำการ์ดใบนี้เข้าสู่บนมือ",เปิดใช้งาน,รีไซเคิล,เปลี่ยนตำแหน่งโจมตี?,,,,,,,,,,,,,
100263009,Quick Summon,"เอฟเฟกต์② ของมอนสเตอร์ใบนี้ใช้ได้เทิร์นละครั้งเท่านั้น
①: ทำการ Normal Summon มอนสเตอร์ 1 ใบ ในขณะนั้น หากมีมอนสเตอร์อยู่บนสนามของฝ่ายตรงข้าม คุณสามารถไม่ต้องทำการสังเวยเมื่อ Normal Summon มอนสเตอร์เลเวล 5 หรือสูงกว่า
②: ใน Main Phase ของคุณ สามารถใช้งานได้โดยการนำการ์ดใบนี้ซึ่งไม่ได้ถูกส่งลงสุสานในเทิร์นนี้ ออกนอกเกมจากสุสาน นำมอนสเตอร์เลเวล 5 หรือสูงกว่า 1 ใบ ที่สามารถ Normal Summon ได้ จากเด็ค หรือ สุสานของคุณ เข้าสู่บนมือ หลังจากนั้น ทำการ Tribute Summon มอนสเตอร์ใบนั้น",เปิดใช้งาน,เพิ่มเข้ามือ,เปิดใช้งานเอฟเฟกต์ของ {CARD} เพื่อเรียกโดยไม่สละ?,,,,,,,,,,,,,
100263010,D - Burst,"การ์ดชื่อนี้สามารถใช้งานได้ 1 ใบต่อเทิร์น。
①：สามารถใช้งานได้โดยเล็งเป้าไปที่การ์ดเวทมนตร์ 1 ใบแบบหงายหน้าบนสนามของคุณ ทำลายการ์ดใบนั้น, จากนั้นจั่วการ์ด 1 ใบ หลังจากนั้น, หากคุณมีการ์ดมอนสเตอร์ ""Destiny HERO"" บนสนาม, คุณสามารถอัญเชิญพิเศษมอนสเตอร์ ""Destiny HERO"" 1 ตัว จากบนมือ, สุสาน, หรือจากการ์ดที่ถูกนำออกนอกเกมของคุณ。
②：เมื่อจบ Damage Step ที่มอนสเตอร์ที่ถูกสวมใส่การ์ดเอฟเฟกต์ หรือ ""Destiny HERO - Dogma"" โจมตี, สามารถใช้งานได้โดยนำการ์ดใบนี้จากสุสานออกนอกเกม (banish) มอนสเตอร์ที่โจมตีตัวนั้น สามารถโจมตีได้อีก 1 ครั้ง",จั่ว,โจมตีเพิ่มเติม,เรียกพิเศษ?,,,,,,,,,,,,,
100264002,Archfiend's Origin,"เอฟเฟกต์①, ②, และ ③ ของการ์ดใบนี้สามารถใช้งานได้เทิร์นละครั้ง。
①：หากการ์ดใบนี้อยู่บนมือ, สังเวยมอนสเตอร์ ""Archfiend"" 1 ตัว บนมือ หรือ สนามของคุณ (ยกเว้นการ์ดใบนี้) เพื่อใช้งาน การ์ดใบนี้จะถูกอัญเชิญพิเศษ。
②：เมื่อการ์ดใบนี้ถูกอัญเชิญปกติ หรือ อัญเชิญพิเศษ สามารถใช้งานได้ นำมอนสเตอร์เผ่าปีศาจ (Fiend) เลเวล 6 ที่มีพลังโจมตี 2500 1 ตัว จากบนมือ, เด็ค, หรือสุสานของคุณ มาอัญเชิญพิเศษ。
③：เมื่อคุณมีการ์ด ""Summoned Skull"" บนสนาม, และฝ่ายตรงข้ามเปิดใช้งานเอฟเฟกต์มอนสเตอร์, สามารถใช้งานได้ ยกเลิกการเปิดใช้งานนั้น และทำลายการ์ดใบนั้น",เรียกพิเศษการ์ดใบนี้,เรียกพิเศษ,ยกเลิกและทำลาย,,,,,,,,,,,,,
100264003,"Makourai, the Lightning Strike","ชื่อการ์ดใบนี้จะถูกใช้เสมือนว่าเป็นการ์ด ""Archfiend"" ด้วย เอฟเฟกต์① และ ② ของการ์ดใบนี้สามารถใช้งานได้เทิร์นละครั้ง。
①：สามารถใช้งานได้โดยเล็งเป้าไปที่มอนสเตอร์ ""Archfiend"" 1 ตัวบนสนามของคุณ พลังโจมตีของมอนสเตอร์ตัวนั้นจะเพิ่มขึ้น 600 หลังจากนั้น, คุณสามารถทำลายมอนสเตอร์ทั้งหมดบนสนามฝ่ายตรงข้าม ที่มีพลังโจมตีเริ่มต้นต่ำกว่าพลังโจมตีของมอนสเตอร์ที่เล็งเป้า (ของมอนสเตอร์ตัวนั้น)。
②：ในช่วง Main Phase ของคุณ นำการ์ดใบนี้จากสุสานออกนอกเกม (banish), เล็งเป้าไปที่มอนสเตอร์เผ่าปีศาจ (Fiend) เลเวล 6 ที่มีพลังโจมตี 2500 ในสุสานของคุณ เพื่อใช้งาน มอนสเตอร์ตัวนั้นจะกลับขึ้นมือ",เปิดใช้งาน,รีไซเคิล,ทำลายมอนสเตอร์ตัวนั้น?,,,,,,,,,,,,,
100265002,Witchcrafter Seed,"เอฟเฟกต์① และ ② ของการ์ดใบนี้สามารถใช้งานได้เทิร์นละครั้ง。
①：เมื่อการ์ดใบนี้ถูกอัญเชิญปกติ หรือ อัญเชิญพิเศษ, หากคุณมีการ์ดมอนสเตอร์ ""Witchcrafter"" (ยกเว้น ""Witchcrafter Seed"") หรือ ""Prince of the Moon Regulus"" บนสนาม, สามารถใช้งานได้โดยเล็งเป้าไปที่การ์ด 1 ใบแบบหงายหน้าบนสนาม การ์ดใบนั้นจะกลับขึ้นมือ。
②：สามารถใช้งานได้โดยนำการ์ดใบนี้จากสุสานออกนอกเกม (banish) การ์ดบนมือของคุณที่มีการ์ดเวทมนตร์ จำนวนเท่าใดก็ได้ให้ฝ่ายตรงข้ามดู, จากนั้นให้กลับเข้าเด็ค หลังจากนั้น, จั่วการ์ดจำนวนเท่ากับจำนวนที่กลับเข้าเด็ค",กลับมือ,จั่ว,,,,,,,,,,,,,,
100266001,古之秘仪,"สามารถเปิดใช้การ์ดที่มีชื่อการ์ดนี้ได้เทิร์นละครั้งเท่านั้น
①: จากบนมือ, ใน Deck, หรือในสุสานของตนเอง อัญเชิญพิเศษมอนสเตอร์ปกติ 1 ใบในสภาพตั้งรับ (ในกรณีที่อัญเชิญพิเศษจาก Deck ต้องเป็นเลเวล 4 หรือต่ำกว่า) หากมีมอนสเตอร์ปกติอยู่บนสนามของตนเอง สามารถเลือกใช้ 1 ผลจากด้านล่างนี้แทนได้
●ทำลายมอนสเตอร์ทั้งหมดบนสนามของอีกฝ่าย
●ทำลายการ์ดเวทมนตร์/กับดักทั้งหมดบนสนามของอีกฝ่าย
●จั่วการ์ด 2 ใบ
●อัญเชิญพิเศษมอนสเตอร์ 1 ใบจากสุสานของตนเองหรืออีกฝ่ายมายังสนามของตนเอง",เปิดใช้งาน,Apply a different effect?,Destroy a monster,Destroy Spell/Trap Card(s),จั่ว,เรียกพิเศษ,,,,,,,,,,
100266002,Sakuretsu Armor,"หากคู่ต่อสู้มีใบการ์ดหงายหน้าบนสนามตั้งแต่ 5 ใบขึ้นไป การสั่งใช้งานและการทำงานของการ์ดใบนี้จะไม่ถูกทำให้ไร้ผล และการ์ดใบนี้ยังสามารถสั่งใช้งานได้ในเทิร์นที่หมอบการ์ดใบนี้ด้วย
①: สามารถสั่งใช้งานได้เมื่อตรงกับเงื่อนไขดังต่อไปนี้ การ์ดใบอื่นที่หงายหน้าอยู่บนสนามของคู่ต่อสู้ทั้งหมดจะถูกทำให้ไร้ผลและถูกทำลาย หลังจากสั่งใช้งานการ์ดใบนี้ จนกว่าจะจบเทิร์นถัดไป มอนสเตอร์ของคุณจะไม่สามารถโจมตีโดยตรงได้
● เมื่อมอนสเตอร์ที่มีพลังโจมตีสูงสุดบนสนามของคู่ต่อสู้ประกาศโจมตี
● เมื่อคู่ต่อสู้สั่งใช้งานเอฟเฟกต์มอนสเตอร์ที่จะทำลายการ์ดบนสนาม
● เมื่อคู่ต่อสู้สั่งใช้งานเอฟเฟกต์มอนสเตอร์บนมือหรือบนสนามในเทิร์นของคุณ",เปิดใช้งาน,เปิดใช้งานโดยใช้เอฟเฟกต์ของ {CARD},,,,,,,,,,,,,,
101305081,Witness of the Ancient,"หากคุณมีมอนสเตอร์ซิงโครอยู่บนสนามหรือในสุสาน: สามารถอัญเชิญพิเศษการ์ดใบนี้จากบนมือได้
หากการ์ดใบนี้ถูกอัญเชิญพิเศษ: สามารถนำมอนสเตอร์ซิงโครที่มีชื่อต่างกันจากเอ็กซ์ตร้าเด็คหรือในสุสานของคุณสูงสุด 3 ใบ มาวางหงายหน้าในโซนเวทมนตร์และกับดักของคุณในฐานะเวทมนตร์ต่อเนื่อง และอัญเชิญพิเศษ 「弧光衍生物」 (เผ่าเครื่องจักร/แสง/พลังโจมตี/ป้องกัน 0) จำนวน 1 ตัวที่มีเลเวลเท่ากับจำนวนการ์ดที่วางไว้ลงบนสนามของคุณ หลังจากสั่งใช้งานเอฟเฟกต์นี้ จนกว่าจะจบเทิร์นคุณไม่สามารถอัญเชิญพิเศษจากเอ็กซ์ตร้าเด็คได้นอกจากมอนสเตอร์ซิงโคร
แต่ละเอฟเฟกต์ของ 「Witness of the Ancient」 สั่งใช้งานได้เทิร์นละ 1 ครั้ง",เรียกพิเศษ,Place a monster,,,,,,,,,,,,,,
101305082,Paranoid Delusion,"ยึดการควบคุมมอนสเตอร์ทั้งหมดของคู่ต่อสู้ที่อยู่ในคอลัมน์เดียวกับการ์ดใบนี้
หากการ์ดใบนี้ที่หมอบอยู่ถูกทำให้หลุดออกจากสนามและถูกส่งลงสุสานหรือถูกนำออกจากเกมเนื่องจากเอฟเฟกต์ของคู่ต่อสู้: สามารถอัญเชิญพิเศษการ์ดใบนี้ลงในโซนมอนสเตอร์ในฐานะเอฟเฟกต์มอนสเตอร์ที่มีเอฟเฟกต์ดังต่อไปนี้ (เผ่าปีศาจ/มืด/เลเวล 10/พลังโจมตี 4000/ป้องกัน 4000) (จะไม่นับว่าเป็นกับดัก)
● การ์ดใบนี้จะไม่ได้รับผลกระทบจากเอฟเฟกต์ของการ์ดคู่ต่อสู้ที่สั่งใช้งานในคอลัมน์เดียวกับการ์ดใบนี้
สั่งใช้งาน 「Paranoid Delusion」 ได้เทิร์นละ 1 ใบเท่านั้น",Take control,เรียกพิเศษ,,,,,,,,,,,,,,
101305083,"Ignis Phoenix, the Dracoverlord","การ์ดใบนี้ไม่สามารถอัญเชิญปกติได้ สามารถอัญเชิญพิเศษจากบนมือได้โดยการนำการ์ดประเภทเดียวกัน (มอนสเตอร์/เวทมนตร์/กับดัก) จำนวน 3 ใบจากสุสานของคุณกลับเข้าเด็คหรือเอ็กซ์ตร้าเด็ค
หากการ์ดใบนี้ถูกอัญเชิญพิเศษ: สามารถประกาศเผ่าได้ 1 เผ่า; จนกว่าจะจบเทิร์นการ์ดใบนี้จะเปลี่ยนเป็นเผ่านั้น
ในเมนเฟสของคุณ: สามารถใช้มอนสเตอร์บนสนามของคุณหรือของคู่ต่อสู้รวมถึงการ์ดใบนี้เป็นวัตถุดิบในการฟิวชั่น และอัญเชิญฟิวชั่นมอนสเตอร์ฟิวชั่น 1 ตัวจากเอ็กซ์ตร้าเด็ค
แต่ละเอฟเฟกต์ของ 「Ignis Phoenix, the Dracoverlord」 สั่งใช้งานได้เทิร์นละ 1 ครั้ง",เรียกพิเศษ,Change Type,Fusion effect,,,,,,,,,,,,,
101305084,Trap-Eater,"ในขณะที่การ์ดใบนี้อยู่ในโซนมอนสเตอร์ ทุกครั้งที่มีการอัญเชิญพิเศษมอนสเตอร์แบบหงายหน้าที่ไม่ใช่เผ่าสายฟ้า: มอนสเตอร์เหล่านั้นจะไม่สามารถโจมตีได้ในเทิร์นนี้ และจะถูกทำลายในช่วงจบเทิร์น
หากการ์ดใบนี้อยู่ในสุสาน: สามารถเลือกเป้าหมายการ์ดหงายหน้าบนสนามของคุณ 1 ใบ; ทำลายการ์ดใบนั้น แล้วนำการ์ดใบนี้ขึ้นมือ
เอฟเฟกต์ของ 「Trap-Eater」 นี้สั่งใช้งานได้เทิร์นละ 1 ครั้ง",Restrict attacks,รีไซเคิล,The effect of {CARD} is currently being applied.,,,,,,,,,,,,,
101305085,Mixyusia the Entwining Power,"มอนสเตอร์เผ่าจอมเวท + มอนสเตอร์ที่ไม่ใช่เผ่าจอมเวท
สามารถเลือกเป้าหมายมอนสเตอร์หงายหน้าบนสนาม 1 ใบ และประกาศธาตุ 1 ธาตุ; มอนสเตอร์ตัวนั้นจะเปลี่ยนเป็นธาตุนั้น
ในเมนเฟสของคู่ต่อสู้ (เอฟเฟกต์เร็ว): สามารถนำมอนสเตอร์บนสนามหรือในสุสานของคุณรวมถึงการ์ดใบนี้บนสนามของคุณไปเป็นวัตถุดิบในการฟิวชั่น แล้วอัญเชิญฟิวชั่นมอนสเตอร์ฟิวชั่น 1 ตัวจากเอ็กซ์ตร้าเด็ค
หากการ์ดใบนี้อยู่ในสุสาน: สามารถประกาศธาตุ 1 ธาตุ; จนกว่าจะจบเทิร์นการ์ดใบนี้ในสุสานจะเปลี่ยนเป็นธาตุนั้น
แต่ละเอฟเฟกต์ของ 「Mixyusia the Entwining Power」 สั่งใช้งานได้เทิร์นละ 1 ครั้ง",Change Attribute,ผสมเรียก,Change Attribute,,,,,,,,,,,,,
101305086,Calcite Black Knight,"มอนสเตอร์เลเวล 3 จำนวน 2 ตัวขึ้นไป
เมื่อการ์ดใบนี้ถูกอัญเชิญเอ็กซ์ซีส หรือเมื่อการ์ดกับดักของคุณถูกนำออกจากเกม: สามารถเลือกเป้าหมายการ์ดกับดักของคุณที่ถูกนำออกจากเกม 1 ใบ; นำการ์ดใบนั้นมาเป็นวัตถุดิบเอ็กซ์ซีสของการ์ดใบนี้
สามารถนำวัตถุดิบเอ็กซ์ซีสของการ์ดใบนี้ออกจำนวนเท่าใดก็ได้ตามต้องการ แล้วเลือกเป้าหมายมอนสเตอร์ธาตุมืดในสุสานหรือที่ถูกนำออกจากเกมของคุณที่มีเลเวลเท่ากับจำนวนที่นำออก 1 ตัว; อัญเชิญพิเศษมอนสเตอร์ตัวนั้น
แต่ละเอฟเฟกต์ของ 「Calcite Black Knight」 สั่งใช้งานได้เทิร์นละ 1 ครั้ง",Attach Xyz material,เรียกพิเศษ,Select the number of Xyz Materials to detach,,,,,,,,,,,,,
101305087,"Valerifawn, Mystical Beast of the Forest","เมื่อการ์ดใบนี้ถูกอัญเชิญปกติหรืออัญเชิญพิเศษ: สามารถนำมอนสเตอร์เผ่าสัตว์หงายหน้าบนมือหรือบนสนามของคุณ 1 ตัวออกนอกเกมจนกว่าจะจบเทิร์น; อัญเชิญพิเศษมอนสเตอร์เผ่าสัตว์/ธาตุดินจากในเด็คหรือสุสานของคุณที่มีเลเวลน้อยกว่าหรือเท่ากับเลเวลเดิมของมอนสเตอร์ตัวนั้น 1 ตัว หลังจากนั้นคู่ต่อสู้สามารถอัญเชิญพิเศษมอนสเตอร์ 1 ตัวจากบนมือ
เอฟเฟกต์ของ 「Valerifawn, Mystical Beast of the Forest」 นี้สั่งใช้งานได้เทิร์นละ 1 ครั้ง
มอนสเตอร์ของคู่ต่อสู้ที่สามารถโจมตีได้ จะต้องโจมตีมอนสเตอร์ที่มีพลังโจมตีสูงสุดบนสนามของคุณเท่านั้น",เรียกพิเศษ,เรียกพิเศษ?,Banish until the End Phase,,,,,,,,,,,,,
101305088,Shien's Spy,"เมื่อเอฟเฟกต์ของมอนสเตอร์ที่สั่งใช้งานบนสนามของคู่ต่อสู้ซึ่งเลือกการ์ดบนสนามเป็นเป้าหมายกำลังประมวลผล หากการ์ดที่เป็นเป้าหมายไม่ได้อยู่ในคอลัมน์เดียวกับมอนสเตอร์ของคู่ต่อสู้ตัวนั้น คู่ต่อสู้สามารถนำการ์ด 1 ใบจากในสุสานของตนเองออกนอกเกมได้ หากไม่ทำเช่นนั้น เอฟเฟกต์นั้นจะไร้ผล
สามารถนำมอนสเตอร์ 1 ตัวในสุสานของคุณออกนอกเกม; อัญเชิญพิเศษ 「欺诈师衍生物」 (เผ่าพลังจิต/ดิน/พลังโจมตี 800/ป้องกัน 800) จำนวน 1 ตัวที่มีเลเวลเท่ากับมอนสเตอร์ตัวนั้นลงบนสนามของคุณ
เอฟเฟกต์ของ 「Shien's Spy」 นี้สั่งใช้งานได้เทิร์นละ 1 ครั้ง",,เรียกพิเศษ,Banish the card? (Imposter Shift),,,,,,,,,,,,,
101305089,Silhouhatte Rabbit,"มอนสเตอร์เลเวล 8 จำนวน 2 ตัวขึ้นไป
เมื่อมอนสเตอร์ถูกส่งลงสุสานของคู่ต่อสู้ (ยกเว้นช่วงดาเมจสเต็ป): สามารถเลือกเป้าหมายมอนสเตอร์ตัวนั้น 1 ตัว; นำมอนสเตอร์ตัวนั้นมาเป็นวัตถุดิบเอ็กซ์ซีสของการ์ดใบนี้ เอฟเฟกต์ของ 「Silhouhatte Rabbit」 นี้สั่งใช้งานได้เทิร์นละ 1 ครั้ง
การ์ดใบนี้จะได้รับเอฟเฟกต์ดังต่อไปนี้ตามจำนวนวัตถุดิบที่มี
● 2 ตัวขึ้นไป: จะไม่ถูกทำลายจากการต่อสู้หรือเอฟเฟกต์
● 3 ตัวขึ้นไป: คู่ต่อสู้ไม่สามารถเลือกการ์ดในสุสานเป็นเป้าหมายของเอฟเฟกต์ได้
● 4 ตัวขึ้นไป: สามารถนำวัตถุดิบเอ็กซ์ซีสของการ์ดใบนี้ออก 3 ตัว; ส่งมอนสเตอร์บนสนาม 1 ตัวลงสุสาน",Attach Xyz material,ส่งสุสาน,,,,,,,,,,,,,,
101305090,The Agent of Force - Mars,"จูนเนอร์ + มอนสเตอร์ที่ไม่ใช่จูนเนอร์ 1 ตัวขึ้นไป
เลือกเป้าหมายมอนสเตอร์บนสนามคู่แข่ง 1 ตัว; นำมอนสเตอร์ตัวนั้นออกจากการเล่น (banish)
ในกรณีที่การ์ดใบนี้ถูกใช้เป็นการ์ดเวทมนตร์ต่อเนื่องและวางไว้ในโซนเวทมนตร์และกับดัก: สามารถเลือกการ์ดกับดัก 「Gravekeeper's Visionary」 1 ใบจากในเด็คหรือสุสานของคุณขึ้นมือ
เอฟเฟกต์ข้างต้นของ 「The Agent of Force - Mars」 สามารถใช้งานได้เพียงเทิร์นละ 1 ครั้งเท่านั้น
ในกรณีที่การ์ดใบนี้ถูกใช้เป็นการ์ดเวทมนตร์ต่อเนื่อง คู่แข่งสามารถสั่งใช้งานเอฟเฟกต์ของมอนสเตอร์ได้สูงสุด 5 ครั้งต่อ 1 เทิร์น",Banish effect,เอฟเฟกต์ค้นหา,,,,,,,,,,,,,,
