id,name,field,value
100268002,完全なる羽化－究極完全態・グレート・モス,str3,攻撃力を上げますか？
100268004,神を超えたしもべ－青眼の究極竜,name,神を超えたしもべ－青眼の究極竜
100268004,神を超えたしもべ－青眼の究極竜,desc,"「青眼の白龍」＋「青眼の白龍」＋「青眼の白龍」
このカード名の③の効果は１ターンに３度まで使用できる。
①：このカードはモンスターゾーンに存在する限り、効果では破壊されず、相手ターンの間、相手が発動した効果を受けない。
②：このカードは１度のバトルフェイズ中に３回攻撃できる。
③：自分・相手のバトルフェイズに、相手フィールドの、このターンに特殊召喚されたモンスター１体または裏側表示カード１枚を対象として発動できる（同一チェーン上では１度まで）。そのカードを破壊する。"
100268004,神を超えたしもべ－青眼の究極竜,str2,破壊効果
100268005,機械龍－リボルバー・ドラゴン,name,機械龍－リボルバー・ドラゴン
100268005,機械龍－リボルバー・ドラゴン,desc,"このカード名の②③の効果はそれぞれ１ターンに１度しか使用できない。
①：自分フィールドにモンスターが存在しない場合、このカードはリリースなしで召喚できる。
②：自分メインフェイズに発動できる。デッキから「機械龍－リボルバー・ドラゴン」以外の機械族・闇属性モンスター１体を手札に加える。
③：このカードがフィールドから墓地へ送られた自分・相手ターンのバトルフェイズに発動できる。このカードを特殊召喚し、コイントスを３回行う。その後、表が出た数までフィールドのモンスターを破壊できる。"
100268005,機械龍－リボルバー・ドラゴン,str1,リリースなしで通常召喚
100268005,機械龍－リボルバー・ドラゴン,str2,手札に加える
100268005,機械龍－リボルバー・ドラゴン,str3,特殊召喚
100268005,機械龍－リボルバー・ドラゴン,str4,そのモンスターを破壊しますか？
100268006,幻想の邪眼－サクリファイス,name,幻想の邪眼－サクリファイス
100268006,幻想の邪眼－サクリファイス,desc,"「幻想の邪眼－サクリファイス」により降臨
このカード名の①③の効果はそれぞれ１ターンに１度しか使用できない。
①：このカードが手札に存在する場合、自分フィールドのモンスター２体をリリースして発動できる。このカードを儀式召喚扱いで特殊召喚する。
②：このカードの戦闘で発生する自分への戦闘ダメージは代わりに相手が受ける。
③：自分・相手のメインフェイズに、相手フィールドの効果モンスター１体を対象として発動できる。そのモンスターの効果を無効にし、攻撃力２０００アップの装備魔法カード扱いでこのカードに装備する。"
100268006,幻想の邪眼－サクリファイス,str1,特殊召喚
100268006,幻想の邪眼－サクリファイス,str2,装備
100268008,稲妻の戦士－ギルフォード・ザ・ライトニング,name,稲妻の戦士－ギルフォード・ザ・ライトニング
100268008,稲妻の戦士－ギルフォード・ザ・ライトニング,desc,"このカード名の③の効果は１ターンに１度しか使用できない。
①：このカードは自分フィールドのモンスター３体をリリースして手札から特殊召喚できる。元々の持ち主が相手であるモンスターをリリースした場合、この特殊召喚成功時に相手はカードの効果を発動できない。
②：このカードの①の方法で特殊召喚した場合に発動する。相手は自身のフィールドのモンスターを全て墓地へ送らなければならない。
③：このカードが墓地へ送られた場合に発動できる。このターンのエンドフェイズに、デッキから戦士族モンスター１体を手札に加える。"
100268008,稲妻の戦士－ギルフォード・ザ・ライトニング,str2,墓地へ送る
100268008,稲妻の戦士－ギルフォード・ザ・ライトニング,str3,手札に加える
100268011,罰ゲーム「ＧＲＥＥＤ－欲望の幻像－」,name,罰ゲーム「ＧＲＥＥＤ－欲望の幻像－」
100268011,罰ゲーム「ＧＲＥＥＤ－欲望の幻像－」,desc,"このカード名のカードは１ターンに１枚しか発動できない。
①：相手がドローフェイズ以外でデッキからカードを手札に加えたターンに発動できる。相手の手札の数×４００ダメージを相手に与える。相手の手札・フィールド・墓地のカードが合計２０枚以上の場合、さらに相手の手札を全て除外できる。"
100268011,罰ゲーム「ＧＲＥＥＤ－欲望の幻像－」,str1,発動
100268011,罰ゲーム「ＧＲＥＥＤ－欲望の幻像－」,str2,除外？
100268012,ゾンバイア,name,ゾンバイア
100268012,ゾンバイア,desc,"①：このカードの攻撃宣言時に発動する。自分は５００ＬＰを失い、このカードの攻撃力は５００アップする。
②：モンスターが戦闘で破壊された時に発動できる。そのモンスターを破壊したモンスターに墓地のこのカードを装備魔法カード扱いで装備する。その後、相手フィールドの攻撃力が一番高いモンスター１体を破壊できる。
③：装備モンスターはカード名を「ゾンバイア」として扱い、効果は無効化される。
④：装備モンスターの攻撃宣言時に発動する。そのコントローラーは５００ＬＰを失い、装備モンスターの攻撃力は５００アップする。"
100268012,ゾンバイア,str1,攻撃力を上げる
100268012,ゾンバイア,str2,装備
100268012,ゾンバイア,str3,攻撃力を上げる
100268012,ゾンバイア,str4,そのモンスターを破壊しますか？
100268013,魔の龍札－土龍,name,魔の龍札－土龍
100268013,魔の龍札－土龍,desc,"このカードは通常召喚できない。
このカードを含む手札の地属性モンスター３体を相手に見せた場合に特殊召喚できる。
このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。
①：手札のこのカードを相手に見せて発動できる。デッキから「龍札」カード１枚を手札に加える。その後、自分の手札を１枚選んで捨てる。
②：相手がフィールドのモンスターの効果を発動した時に発動できる。その効果を無効にする。フィールドに水属性モンスターが存在する場合、さらにこのターン、このカードは戦闘・効果では破壊されない。"
100268013,魔の龍札－土龍,str2,手札に加える
100268013,魔の龍札－土龍,str3,効果を無効にする
100268014,魔の龍札－金龍,name,魔の龍札－金龍
100268014,魔の龍札－金龍,desc,"このカードは通常召喚できない。
このカードを含む手札の光属性モンスター３体を相手に見せた場合に特殊召喚できる。
このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。
①：手札のこのカードを相手に見せて発動できる。デッキから「龍札」カード１枚を手札に加える。その後、自分の手札を１枚選んで捨てる。
②：自分・相手のメインフェイズに発動できる。相手フィールドのモンスター１体を破壊し、このカードを墓地へ送る。その後、フィールドに地属性モンスターが存在する場合、自分は１枚ドローできる。"
100268014,魔の龍札－金龍,str2,手札に加える
100268014,魔の龍札－金龍,str3,破壊
100268014,魔の龍札－金龍,str4,１枚ドローしますか？
100268015,スーパークリティカル,name,スーパークリティカル
100268015,スーパークリティカル,desc,"このカード名のカードは１ターンに１枚しか発動できない。
①：このカードの発動時の効果処理として、サイコロを振る効果を持つカード１枚をデッキから手札に加える事ができる。
②：カードの効果で自分か相手がサイコロを振り、１が出た場合、そのプレイヤーは以下の効果から１つを選択して発動できる（同一チェーン上ではお互い１度まで）。
●相手フィールドのモンスターを３体まで破壊する。
●相手フィールドのモンスター１体を破壊し、相手フィールドのモンスター１体の効果を無効にする。
●自分の墓地からモンスター１体を特殊召喚する。"
100268015,スーパークリティカル,str1,発動
100268015,スーパークリティカル,str2,発動する効果を選ぶ
100268015,スーパークリティカル,str3,手札に加える？
100268015,スーパークリティカル,str4,モンスターを破壊する
100268015,スーパークリティカル,str5,モンスター１体を破壊し、別のモンスター１体の効果を無効にする
100268015,スーパークリティカル,str6,特殊召喚
100268016,環境適応力,name,環境適応力
100268016,環境適応力,desc,"①：モンスターが召喚・特殊召喚された場合、そのモンスターと同じ種族の他のモンスターがフィールドに存在していれば発動する。その召喚・特殊召喚されたモンスターの攻撃力・守備力は１０００アップする。
②：このカードが破壊された場合に発動する。フィールドの全ての表側表示モンスターの効果は無効化され、その攻撃力・守備力は元々の数値になる。
③：自分・相手のスタンバイフェイズに、このカードが墓地に存在し、お互いのフィールドゾーンにカードが存在しない場合に発動できる。このカードを自分フィールドに表側表示で置く。"
100268016,環境適応力,str1,攻撃力を上げる
100268016,環境適応力,str2,無効
100268016,環境適応力,str3,置く
100268017,香水戦術,name,香水戦術
100268017,香水戦術,desc,"①：１ターンに１度、カード名を１つ宣言して発動できる。自分のデッキの一番上のカードをお互いに確認し、宣言したカードだった場合、その種類によって以下の効果を適用できる。違った場合、このカードを破壊する。
●モンスター：そのモンスターを特殊召喚する。
●魔法・罠：そのカードを自分フィールドにセットする。
②：このカードが効果で破壊された場合に発動できる。自分のデッキ・墓地から「ハーピィ」モンスター１体を特殊召喚する。"
100268017,香水戦術,str1,発動
100268017,香水戦術,str2,特殊召喚
100268017,香水戦術,str3,効果を適用しますか？
100268018,闇魔導の覇王,name,闇魔導の覇王
100268018,闇魔導の覇王,desc,"このカード名の①③の効果はそれぞれ１ターンに１度しか使用できない。
①：このカードが手札に存在し、裏側表示カード２枚以上か「闇」がフィールドに存在する場合に発動できる。このカードを特殊召喚する。
②：自分フィールドに裏側表示カードが存在する限り、このカードは相手の効果では破壊されず、相手はこのカードを効果の対象にできない。
③：このカードより低い攻撃力を持つフィールドのモンスターが、効果を発動した時または攻撃宣言した時に発動できる。そのモンスターを破壊する。"
100268018,闇魔導の覇王,str1,特殊召喚
100268018,闇魔導の覇王,str3,破壊
100268019,属性反発作用,name,属性反発作用
100268019,属性反発作用,desc,"このカード名のカードは１ターンに１枚しか発動できず、チェーン３以降に発動した場合、このカードの発動に対して相手は効果を発動できない。
①：ＥＸデッキから特殊召喚された相手フィールドの表側表示モンスター１体を対象として発動できる。自分の手札・デッキ・フィールド（表側表示）からアンデット族か闇属性のモンスター１体を墓地へ送り、その元々の攻撃力分だけ対象のモンスターの攻撃力をダウンする。対象のモンスターが光属性の場合、さらにその効果は無効化される。"
100268019,属性反発作用,str1,発動
100268020,デューカー・ツイン・ソード,name,デューカー・ツイン・ソード
100268020,デューカー・ツイン・ソード,desc,"このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。
①：このカードが手札に存在し、サイコロを振る効果を持つカードが自分フィールドに存在する場合に発動できる。このカードを特殊召喚する。
②：自分メインフェイズに発動できる。サイコロを３回振る。このカードの攻撃力はターン終了時まで、出た目の合計×３５０アップする。同じ目が２つ以上出た場合、さらに手札からモンスター１体を特殊召喚できる。
③：このカードは１度のバトルフェイズ中に２回までモンスターに攻撃できる。"
100268020,デューカー・ツイン・ソード,str1,特殊召喚
100268020,デューカー・ツイン・ソード,str2,サイコロを振る
100268020,デューカー・ツイン・ソード,str3,モンスターを特殊召喚しますか？
100268021,閃光の封殺剣,name,閃光の封殺剣
100268021,閃光の封殺剣,desc,"このカード名のカードは１ターンに１枚しか発動できない。
①：相手の手札をランダムに１枚選び、次のターンのスタンバイフェイズまで表側で除外する。セットされていたこのカードを発動し、その効果でモンスターを除外した場合、さらにそのレベルによって以下の効果を適用できる。
●レベル４以下：相手はその同名モンスターを自身の手札・デッキ・墓地から全て除外する。
●レベル５以上：自分は種族・属性・レベルの内１つ以上がそのモンスターと同じ、レベル５以上のモンスター１体をデッキから手札に加える。"
100268021,閃光の封殺剣,str1,発動
100268021,閃光の封殺剣,str2,「閃光の封殺剣」によって除外
100268021,閃光の封殺剣,str3,効果を適用しますか？
100268022,暗黒魔族ギルファー・デーモン－暗黒魔炎葬,name,暗黒魔族ギルファー・デーモン－暗黒魔炎葬
100268022,暗黒魔族ギルファー・デーモン－暗黒魔炎葬,desc,"このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。
①：自分・相手のメインフェイズに、このカードを手札から墓地へ送って発動できる。自分は１枚ドローする。その後、自分の手札を１枚選んで捨てる。このターン中、相手フィールドのモンスターの攻撃力は５００ダウンする。
②：このカードが墓地に存在する状態で、自分の悪魔族モンスターの戦闘でモンスターが破壊された時に発動できる。このカードを特殊召喚する。この効果で特殊召喚したこのカードは、フィールドから離れた場合に除外される。"
100268022,暗黒魔族ギルファー・デーモン－暗黒魔炎葬,str1,ドロー
100268022,暗黒魔族ギルファー・デーモン－暗黒魔炎葬,str2,特殊召喚
100268023,鋼鉄の騎士 ギア・フリード,name,鋼鉄の騎士 ギア・フリード
100268023,鋼鉄の騎士 ギア・フリード,desc,"このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。
①：自分フィールドのモンスターが戦闘・効果で破壊された自分・相手ターンに発動できる。このカードを手札から特殊召喚し、自分の墓地からモンスター１体を攻撃力８００アップの装備魔法カード扱いでこのカードに装備する。
②：自分メインフェイズに発動できる。このカードの装備カードを全て破壊する。この効果でモンスターカードを破壊した場合、さらにその内の１体とはレベルが異なり、種族・属性が同じモンスター１体をデッキから手札に加える事ができる。"
100268023,鋼鉄の騎士 ギア・フリード,str1,特殊召喚
100268023,鋼鉄の騎士 ギア・フリード,str2,装備カードを破壊
100268023,鋼鉄の騎士 ギア・フリード,str3,手札に加える？
100268024,マジックカード「エネミーコントローラー」,name,マジックカード「エネミーコントローラー」
100268024,マジックカード「エネミーコントローラー」,desc,"このカード名の①②の効果は１ターンに１度、いずれか１つしか使用できない。
①：１０００ＬＰを払い、相手フィールドの表側表示モンスター１体を対象として発動できる。以下の効果から１つを選んで適用する。
●対象のモンスターを破壊する。
●モンスター１体のＡ召喚を行う。その際、自分フィールドのモンスター１体の代わりに対象の相手モンスターをリリースしなければならない。
②：自分メインフェイズに墓地のこのカードを除外して発動できる。デッキから「マジックカード「エネミーコントローラー」」１枚を手札に加える。"
100268024,マジックカード「エネミーコントローラー」,str1,発動
100268024,マジックカード「エネミーコントローラー」,str2,手札に加える
100268024,マジックカード「エネミーコントローラー」,str3,破壊効果
100268024,マジックカード「エネミーコントローラー」,str4,アドバンス召喚
100268025,魂への引導,name,魂への引導
100268025,魂への引導,desc,"このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。
①：墓地からモンスターを特殊召喚する効果を含む、カードの効果を相手が発動した時に発動できる。その効果を無効にし、相手の墓地からモンスター１体を相手フィールドに特殊召喚する。その後、相手フィールドの表側表示モンスターを任意の数だけ墓地へ送る（攻撃力の合計は６０００まで）。
②：このカードが除外された場合に発動できる。このカードを手札に加える。その後、１体以上のリリースを必要とする手札のモンスター１体の召喚をリリースなしで行う事ができる。"
100268025,魂への引導,str1,発動
100268025,魂への引導,str2,手札に戻す
100268025,魂への引導,str3,そのモンスターを墓地へ送りますか？
100268025,魂への引導,str4,リリースなしで召喚しますか？
100268201,波動の超魔導剣士－ブラック・パラディン,name,波動の超魔導剣士－ブラック・パラディン
100268201,波動の超魔導剣士－ブラック・パラディン,desc,"「ブラック・マジシャン」＋レベル７以上のモンスター	
このカードは融合召喚でしか特殊召喚できない。
①：このカードの攻撃力は、フィールドの他のモンスターの数×５００アップする。
②：このカードは相手モンスター全てに１回ずつ攻撃できる。
③：１ターンに１度、相手が魔法カードの効果を発動した時に発動できる。
その効果を無効にする。
その後、フィールドのカード１枚を破壊できる。
④：このカードが戦闘・効果でカードを破壊し墓地へ送った時に適用する。
そのカードが墓地に存在する限り、その効果は発動できない。"
100268201,波動の超魔導剣士－ブラック・パラディン,str1,効果を無効にする
100268201,波動の超魔導剣士－ブラック・パラディン,str2,カードを破壊しますか？
100268201,波動の超魔導剣士－ブラック・パラディン,str3,「波動の超魔導剣士－ブラック・パラディン」の効果が適用中。
100270002,邪心教典,name,邪心教典
100270002,邪心教典,desc,"这个卡名的①②的效果１回合各能使用１次。
①：这张卡发动的回合的自己主要阶段才能发动。从卡组把１只恶魔族·暗属性怪兽加入手卡。那之后，从手卡选１只恶魔族怪兽丢弃。
②：每次对方怪兽攻击宣言，给这张卡放置１个邪心教义指示物。
③：把有邪心教义指示物４个以上放置中的这张卡送去墓地才能发动。从卡组把１只恶魔族怪兽特殊召唤。那之后，可以从卡组把１张「超融合」加入手卡。"
100270002,邪心教典,str1,手札に加える
100270002,邪心教典,str2,特殊召喚
100270002,邪心教典,str3,手札に加える？
100270003,对未来的希望－永望荣合,name,对未来的希望－永望荣合
100270003,对未来的希望－永望荣合,desc,"这个卡名的①②的效果１回合各能使用１次。
①：自己场上有「新宇」融合怪兽或「元素英雄 新宇侠」存在的场合，丢弃１张手卡才能发动。自己手卡·卡组·场上的怪兽作为融合素材，把「英雄」怪兽为融合素材的１只融合怪兽融合召唤。
②：自己场上有「新宇」融合怪兽存在的场合，把墓地的这张卡除外，以对方场上１张表侧表示卡为对象才能发动。那张卡的效果直到回合结束时无效。"
100270003,对未来的希望－永望荣合,str1,発動
100270003,对未来的希望－永望荣合,str2,効果を無効にする
101306281,Ａｕｄｈｕｍｌａ， Ｐｒｏｇｅｎｉｔｏｒ ｏｆ ｔｈｅ Ｆｒｏｚｅｎ Ｅｘｐａｎｓｅ,name,Ａｕｄｈｕｍｌａ， Ｐｒｏｇｅｎｉｔｏｒ ｏｆ ｔｈｅ Ｆｒｏｚｅｎ Ｅｘｐａｎｓｅ
101306281,Ａｕｄｈｕｍｌａ， Ｐｒｏｇｅｎｉｔｏｒ ｏｆ ｔｈｅ Ｆｒｏｚｅｎ Ｅｘｐａｎｓｅ,desc,"このカード名の①②③の効果はそれぞれ１ターンに１度しか使用できない。
①：フィールドにカードが４枚以上存在する場合に発動できる。
このカードを手札から特殊召喚する。
②：自分フィールドの魔法・罠カードを２枚まで墓地へ送って発動できる。
自分はその数だけドローする。
その後、手札から水属性モンスター１体を特殊召喚できる。
③：相手がカードの効果を発動した時に発動できる。
このカードを裏側守備表示にする。
このターン、自分フィールドの裏側表示カードは相手の効果の対象にならず、相手の効果では破壊されない。"
101306281,Ａｕｄｈｕｍｌａ， Ｐｒｏｇｅｎｉｔｏｒ ｏｆ ｔｈｅ Ｆｒｏｚｅｎ Ｅｘｐａｎｓｅ,str1,特殊召喚
101306281,Ａｕｄｈｕｍｌａ， Ｐｒｏｇｅｎｉｔｏｒ ｏｆ ｔｈｅ Ｆｒｏｚｅｎ Ｅｘｐａｎｓｅ,str2,ドロー
101306281,Ａｕｄｈｕｍｌａ， Ｐｒｏｇｅｎｉｔｏｒ ｏｆ ｔｈｅ Ｆｒｏｚｅｎ Ｅｘｐａｎｓｅ,str3,裏側表示にする
101306281,Ａｕｄｈｕｍｌａ， Ｐｒｏｇｅｎｉｔｏｒ ｏｆ ｔｈｅ Ｆｒｏｚｅｎ Ｅｘｐａｎｓｅ,str4,特殊召喚？
101307001,太陽神の詩詠者－ヘルポエマー,name,太陽神の詩詠者－ヘルポエマー
101307001,太陽神の詩詠者－ヘルポエマー,desc,"このカード名の①②③の効果はそれぞれ１ターンに１度しか使用できない。
①：手札から他のカード１枚を捨てて発動できる。このカードを手札から特殊召喚する。
②：このカードが特殊召喚した場合に発動できる。デッキから「太陽神の詩詠者－ヘルポエマー」以外の「太陽神」カード１枚を手札に加える。自分のＬＰが相手より２０００以上少ない場合、さらに相手の手札をランダムに１枚捨てる事ができる。
③：このターンに「不死なる太陽神」が自分の墓地へ送られている場合、エンドフェイズに発動できる。墓地のこのカードを手札に加える。"
101307001,太陽神の詩詠者－ヘルポエマー,str1,特殊召喚
101307001,太陽神の詩詠者－ヘルポエマー,str2,手札に加える効果
101307001,太陽神の詩詠者－ヘルポエマー,str3,手札に戻す
101307001,太陽神の詩詠者－ヘルポエマー,str4,相手の手札をランダムに１枚捨てますか？
101307002,太陽神の処刑人－マキュラ,name,太陽神の処刑人－マキュラ
101307002,太陽神の処刑人－マキュラ,desc,"このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。
①：このカードが召喚・特殊召喚した場合、または手札・フィールドから墓地へ送られた場合に発動できる。手札・デッキから「太陽神」魔法・罠カード１枚を自分フィールドにセットする。速攻魔法・罠カードをセットした場合、そのカードはセットしたターンでも発動できる。
②：このターンに「不死なる太陽神」が自分の墓地へ送られている場合、エンドフェイズに発動できる。墓地のこのカードを手札に加える。"
101307002,太陽神の処刑人－マキュラ,str1,効果をセット
101307002,太陽神の処刑人－マキュラ,str2,手札に戻す
101307002,太陽神の処刑人－マキュラ,str3,「太陽神の処刑人－マキュラ」の効果を適用して発動する。
101307003,太陽神の殺戮機－ギル・ガース,name,太陽神の殺戮機－ギル・ガース
101307003,太陽神の殺戮機－ギル・ガース,desc,"このカード名の①②③の効果はそれぞれ１ターンに１度しか使用できない。
①：このカードが手札に存在し、自分フィールドに「太陽神」カードが存在する場合に発動できる。このカードを特殊召喚する。
②：このカードをリリースし、このカード以外の自分か相手の墓地のカード１枚を対象として発動できる。デッキから「太陽神」カード１枚を墓地へ送り、対象のカードをデッキの一番下に戻す。
③：このターンに「不死なる太陽神」が自分の墓地へ送られている場合、エンドフェイズに発動できる。墓地のこのカードを手札に加える。"
101307003,太陽神の殺戮機－ギル・ガース,str1,特殊召喚
101307003,太陽神の殺戮機－ギル・ガース,str2,デッキに戻す
101307003,太陽神の殺戮機－ギル・ガース,str3,手札に戻す
101307004,太陽神の拷問具－バイサー・デス・ショック,name,太陽神の拷問具－バイサー・デス・ショック
101307004,太陽神の拷問具－バイサー・デス・ショック,desc,"このカード名の①③の効果はそれぞれ１ターンに１度しか使用できない。
①：モンスターが相手の墓地へ送られた場合、自分フィールドに「太陽神」カードが存在していれば発動できる（ダメージステップでも発動可能）。このカードを手札から特殊召喚し、フィールドの他のカード１枚を手札・ＥＸデッキに戻し、相手に８００ダメージを与える。
②：このカードは戦闘では破壊されない。
③：このターンに「不死なる太陽神」が自分の墓地へ送られている場合、エンドフェイズに発動できる。墓地のこのカードを手札に加える。"
101307004,太陽神の拷問具－バイサー・デス・ショック,str1,特殊召喚
101307004,太陽神の拷問具－バイサー・デス・ショック,str2,手札に戻す
101307009,白鴉の森の炎魔,name,白鴉の森の炎魔
101307009,白鴉の森の炎魔,desc,"このカード名の、①の方法による特殊召喚は１ターンに１度しかできず、②③の効果はそれぞれ１ターンに１度しか使用できない。
①：自分フィールドに「白鴉」カードが存在する場合、このカードは手札から特殊召喚できる。
②：このカードが召喚・特殊召喚した場合に発動できる。デッキから「白鴉」魔法・罠カードか「罪宝」カード１枚を手札に加える。
③：自分か相手の魔法＆罠ゾーンの「白鴉」モンスターカードまたはレベル７・８のモンスターカード１枚を対象として発動できる。そのカードを自分フィールドに特殊召喚する。"
101307009,白鴉の森の炎魔,str1,このカードを特殊召喚
101307009,白鴉の森の炎魔,str2,手札に加える
101307009,白鴉の森の炎魔,str3,特殊召喚
101307010,白鴉の騎士マルト,name,白鴉の騎士マルト
101307010,白鴉の騎士マルト,desc,"このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。
①：フィールドのこのカード以外の自分の手札・フィールドのカード１枚を墓地へ送って発動できる。このカードを永続魔法カード扱いで元々の持ち主の魔法＆罠ゾーンに表側表示で置き、デッキから「白鴉の騎士マルト」以外の「白鴉」モンスターを２体まで特殊召喚する（同名カードは１枚まで）。
②：このカードが永続魔法カード扱いの場合、モンスターの攻撃宣言時に自分の魔法＆罠ゾーンの「白鴉」モンスターカード１枚を対象として発動できる。そのカードを特殊召喚する。"
101307010,白鴉の騎士マルト,str1,デッキから特殊召喚
101307010,白鴉の騎士マルト,str2,特殊召喚
101307011,白鴉の騎士アン,name,白鴉の騎士アン
101307011,白鴉の騎士アン,desc,"このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。
①：手札のこのカードを相手に見せて発動できる。手札から「白鴉の騎士アン」以外の「白鴉」モンスター１体を特殊召喚する。
②：自分・相手のメインフェイズに、自分フィールドの「白鴉」モンスター１体を対象として発動できる。そのモンスターを永続魔法カード扱いで元々の持ち主の魔法＆罠ゾーンに表側表示で置き、自分の手札・墓地から「白鴉の騎士アン」以外の「白鴉」モンスター１体を特殊召喚する。"
101307011,白鴉の騎士アン,str1,手札から特殊召喚する
101307011,白鴉の騎士アン,str2,特殊召喚
101307012,白鴉の森の罪宝,name,白鴉の森の罪宝
101307012,白鴉の森の罪宝,desc,"このカード名の、①の方法による特殊召喚は１ターンに１度しかできず、②の効果は１ターンに１度しか使用できない。
①：このカードは自分のフィールド（表側表示）・墓地の炎属性・レベル１のモンスターカード１枚をデッキの一番下に戻し、手札から特殊召喚できる。
②：相手が効果を発動した時、フィールドのこのカードを手札に戻し、自分か相手のフィールド（表側表示）・墓地のモンスター１体を対象として発動できる。そのモンスターを永続魔法カード扱いで元々の持ち主の魔法＆罠ゾーンに表側表示で置く。"
101307012,白鴉の森の罪宝,str2,置く
101307013,転生炎獣マーコール,name,転生炎獣マーコール
101307013,転生炎獣マーコール,desc,"このカード名の①②の効果はそれぞれ１ターンに１度しか使用できず、この効果を発動するターン、自分は炎属性モンスターしか特殊召喚できない。
①：このカードが召喚・特殊召喚した場合に発動できる。自分のデッキ・墓地から「サラマングレイト」魔法・罠カード１枚を手札に加える。
②：このカードがリンク３以上の炎属性ＬモンスターのＬ素材として墓地へ送られた場合に発動できる。デッキからサイバース族・炎属性モンスター１体を特殊召喚する。"
101307013,転生炎獣マーコール,str1,手札に加える
101307013,転生炎獣マーコール,str2,特殊召喚
101307014,転生炎獣バステラ,name,転生炎獣バステラ
101307014,転生炎獣バステラ,desc,"このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。
①：自分フィールドのモンスターが、存在しない場合または「サラマングレイト」モンスターのみの場合に発動できる。このカードを手札から特殊召喚する。その後、フィールドのモンスター１体のレベルを１つ上げるか下げる事ができる。
②：このカードが墓地に存在する状態で、自分がリンク３以上の炎属性ＬモンスターをＬ召喚した場合、このカードを除外して発動できる。デッキから「サラマングレイト」罠カード１枚を自分フィールドにセットする。"
101307014,転生炎獣バステラ,str1,特殊召喚
101307014,転生炎獣バステラ,str2,セット
101307014,転生炎獣バステラ,str3,レベルを変更する？
101307014,転生炎獣バステラ,str4,上げる
101307014,転生炎獣バステラ,str5,下げる
101307024,リインゼルム・アムルサ,name,リインゼルム・アムルサ
101307024,リインゼルム・アムルサ,desc,"「竜の骸歌」により降臨
このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。
①：このカードが儀式召喚した場合に発動できる。デッキから風属性以外の「リインゼルム」モンスター２体を手札に加える。
②：このカードが戦闘以外で墓地へ送られた場合に発動できる。レベルの合計が儀式召喚するモンスターのレベル以上になるように、自分の手札・フィールドのモンスターをリリース、またはリリースの代わりに自分の墓地の昆虫族・ドラゴン族モンスターをデッキに戻し、手札から昆虫族の儀式モンスター１体を儀式召喚する。"
101307024,リインゼルム・アムルサ,str1,手札に加える
101307024,リインゼルム・アムルサ,str2,儀式召喚
101307025,リインゼルム・ルヴィアン,name,リインゼルム・ルヴィアン
101307025,リインゼルム・ルヴィアン,desc,"「竜の骸歌」により降臨
このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。
①：このカードが儀式召喚した場合に発動できる。デッキから「リインゼルム」魔法・罠カード２枚を手札に加える。
②：このカードが戦闘以外で墓地へ送られた場合に発動できる。レベルの合計が儀式召喚するモンスターのレベル以上になるように、自分の手札・フィールドのモンスターをリリース、またはリリースの代わりに自分の墓地の昆虫族・ドラゴン族モンスターをデッキに戻し、手札から昆虫族の儀式モンスター１体を儀式召喚する。"
101307025,リインゼルム・ルヴィアン,str1,手札に加える
101307025,リインゼルム・ルヴィアン,str2,儀式召喚
101307026,リインゼルム・カルカサス,name,リインゼルム・カルカサス
101307026,リインゼルム・カルカサス,desc,"「竜の骸歌」により降臨
このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。
①：このカードが儀式召喚した場合に発動できる。デッキから「リインゼルム」カード２枚を墓地へ送る。
②：このカードが戦闘以外で墓地へ送られた場合に発動できる。レベルの合計が儀式召喚するモンスターのレベル以上になるように、自分の手札・フィールドのモンスターをリリース、またはリリースの代わりに自分の墓地の昆虫族・ドラゴン族モンスターをデッキに戻し、手札から昆虫族の儀式モンスター１体を儀式召喚する。"
101307026,リインゼルム・カルカサス,str1,墓地へ送る
101307026,リインゼルム・カルカサス,str2,儀式召喚
101307027,リインゼルム・ギガロヴェンドラ,name,リインゼルム・ギガロヴェンドラ
101307027,リインゼルム・ギガロヴェンドラ,desc,"「竜の骸歌」により降臨
このカード名の①②③の効果はそれぞれ１ターンに１度しか使用できない。
①：自分・相手ターンに、このカードを含む手札を２枚墓地へ送って発動できる。デッキから炎属性以外の「リインゼルム」モンスター１体を手札に加える。
②：このカードが儀式召喚した場合、または相手がモンスターを特殊召喚した場合に発動できる。フィールドのモンスターを２体までデッキに戻す。
③：自分の墓地にこのカードと水属性の「リインゼルム」モンスターが存在する場合に発動できる。このカードを手札に加える。"
101307027,リインゼルム・ギガロヴェンドラ,str1,手札に加える
101307027,リインゼルム・ギガロヴェンドラ,str2,デッキに戻す
